	Review Text	Review Title	Star Rating	negative	neutral	positive
21664	I ordered a dress almost a week before the event they came and took the measurements I got a confirmation way in advance that I will get the dress however on the day of the event I got a call from them just a few hours before the event that my dress cannot be delivered and I did not have any backup never ordering from flyrobe ever again and you definitely not recommend it to anyone		1	0.031	0.93	0.039
21673	Not an Trustworthy app		1	0.494	0.506	0.0
21676	rented a jacket for occasion 		1	0.0	1.0	0.0
21678	 But on the delivery date I was told that it was not available		1	0.0	1.0	0.0
21679	 Don't rely on this app they might deliver you anything or nothing		1	0.0	1.0	0.0
21681	 Uninstalling it ryt now		1	0.0	1.0	0.0
21684	Great experience		5	0.0	0.196	0.804
21685	No one came for taking measurements or for delivery		1	0.216	0.784	0.0
21686	 It has been almost 10 days since i ordered the dress I still have not received it though my delivery date was 10th May		1	0.0	1.0	0.0
21689	I downloaded this app today		3	0.0	1.0	0.0
21690	 I saw the mrp of few dresses higher than the actual price of that dress		3	0.0	1.0	0.0
21691	 Am not convinced by this app		3	0.311	0.689	0.0
21692	 Also there are no referral code while login and no coupon		3	0.328	0.672	0.0
21693	 Not a good app		3	0.546	0.454	0.0
21696	Theres no way for it to be shipped to the US		2	0.18	0.82	0.0
21697	 Id like to think that would be a primary fact to mention somewhere in the discription??		2	0.0	0.83	0.17
21698	Worst customer service ever		1	0.577	0.423	0.0
21699	 They lie right under your nose and tell you that the outfit will be delivered but the next day they tell you that they haven't even started to process the order		1	0.0	1.0	0.0
21700	 The call centre is pathetic as you need to call them a million times before someone picks it up and puts you on hold again		1	0.139	0.861	0.0
21701	 Extremely disappointing		1	0.777	0.223	0.0
21702	 Wouldn't recommend it to anyone		1	0.345	0.655	0.0
21703	Thr services just completely sucks		1	0.411	0.589	0.0
21705	spoiled my birthday		1	0.0	1.0	0.0
21707	never gonna use flyrobe evr again		1	0.0	1.0	0.0
21709	the app is too good		1	0.0	0.58	0.42
21711	bt again thr service SUCKS		1	0.447	0.553	0.0
21714	!!!!		1	0.0	1.0	0.0
21715	Hi, These are people are fraud		1	0.432	0.568	0.0
21716	 They don't deliver the product when you buy stuff		1	0.0	1.0	0.0
21717	 They make the product delivery status as delivered without delivering the same		1	0.0	1.0	0.0
21718	 Please do not buy stuff from here		1	0.0	0.723	0.277
21719	 Also if you're buying, don't pay before hand		1	0.265	0.605	0.131
21720	 Inspite of reaching their customer care so many times, they don't reply		1	0.0	0.667	0.333
21722	Good		5	0.0	0.0	1.0
21724	Guyzzz		1	0.0	1.0	0.0
21727	 Please don't go with this app		1	0.0	0.685	0.315
21729	 It's MRP rate is more than original rate		1	0.0	0.731	0.269
21732	 It's fake app where there are making fool of us		1	0.429	0.571	0.0
21735	big cheaters		1	0.744	0.256	0.0
21736	Fraud		1	1.0	0.0	0.0
21738	Do not trust them		1	0.474	0.526	0.0
21739	till the 13 th hour I was made to wait for the costume		1	0.0	1.0	0.0
21742	n then after cancellation from their end I received a Ill fitting dress		1	0.237	0.763	0.0
21745	on complaining they promised for a substitute		1	0.217	0.482	0.301
21748	n later they r asking a whopping price for the same		1	0.0	1.0	0.0
21751	I dint get dress at last		1	0.0	1.0	0.0
21754	I was suppose to go for a wedding a day prior		1	0.0	1.0	0.0
21757	but couldn't bcoz of the fiasco		1	0.471	0.529	0.0
21760	plz do not fall prey to them		1	0.0	0.822	0.178
21763	Not working after latest update		3	0.0	1.0	0.0
21768	Customer care and complaint section is very weak		2	0.397	0.368	0.235
21769	 Super late, but they replied, that's why 2 stars else you deserve 1 star for my incident		2	0.0	0.851	0.149
21773	Utterly worthless and unprofessional		1	0.772	0.228	0.0
21774	 I placed two orders and both of them got cancelled turn by turn		1	0.154	0.846	0.0
21775	 One was 'damaged' and the other was cancelled by them without caring for an explanation		1	0.263	0.737	0.0
21776	 I placed my trust on them and waited till the last hour of an important wedding but the dress didn't turn up		1	0.0	0.843	0.157
21777	 Constant calling and pleading didn't help as the 'Customer Care' doesn't actually care		1	0.27	0.553	0.177
21779	As soon as I updated the app		1	0.0	1.0	0.0
21780	 I can't see anything		1	0.0	1.0	0.0
21781	 Everything I search ends in a blank page		1	0.0	1.0	0.0
21783	Awesome		5	0.0	0.0	1.0
21786	Amazing services received the dress a day before the rental period		5	0.0	0.703	0.297
21787	 Packed beautifully		5	0.0	0.213	0.787
21788	 No hassles		5	0.688	0.312	0.0
21791	great job		5	0.0	0.196	0.804
21793	Disgusting app		1	0.773	0.227	0.0
21794	 Is not working at all		1	0.0	1.0	0.0
21795	 I've even sent them the email please do check		1	0.0	0.777	0.223
21796	Great one		4	0.0	0.196	0.804
21800	I had this app in my phone an year ago		1	0.0	1.0	0.0
21802	 i used to mark dresses, they were so lovely and beautiful		1	0.0	0.47	0.53
21804	 now when i need to use this app, i reinstalled it, and then immediately uninstalled it		1	0.0	1.0	0.0
21806	 why the collection is sooooo soooo less		1	0.0	1.0	0.0
21808	 in skirt section, only 3 skirts		1	0.0	1.0	0.0
21810	 in shorts 1		1	0.0	1.0	0.0
21812	 in jumpsuit 5		1	0.0	1.0	0.0
21814	 i didn't believe my eyes		1	0.0	1.0	0.0
21816	 hate this app now		1	0.552	0.448	0.0
21817	How do you sell those present in your shop for such premium		1	0.0	1.0	0.0
21818	?		1	0.0	0.0	0.0
21823	Worst experience please don't download this app, they spoilt my wedding I waited the whole day for delivery finally they stopped picking my call worst service		1	0.302	0.629	0.069
21826	Useless app n also useless store in mumbai		1	0.528	0.472	0.0
21831	 Today we visited the store in mumbai		1	0.0	1.0	0.0
21834	 Lady who was not at all bother to take care of customers		1	0.0	0.656	0.344
21837	 Like she was avoiding and not entertaining the customers		1	0.361	0.451	0.188
21841	 And about app		1	0.0	1.0	0.0
21845	 App shows many variety but in actual store has very limited options		1	0.202	0.798	0.0
21849	of we order stuff Other than available in the store they get cancel it on last moment saying piece is damaged		1	0.205	0.795	0.0
21851	Flyrobe and on time delivery never go hand in hand		1	0.396	0.604	0.0
21852	 Thanks Flyrobe for screwing up my FAREWELL function		1	0.176	0.556	0.269
21857	Amazing collection		5	0.0	0.208	0.792
21860	This app is perfect with girls clothing		5	0.0	0.619	0.381
21862	Never ever trust their word on delivery		1	0.311	0.689	0.0
21863	 Worst ever service experienced		1	0.577	0.423	0.0
21865	Worst service		1	0.804	0.196	0.0
21867	 Don't trust on these guys		1	0.403	0.597	0.0
21868	 They don't deliver on time and the product quality is pathetic		1	0.27	0.73	0.0
21869	 No customer feedback		1	0.524	0.476	0.0
21870	 #Disappointed		1	0.0	1.0	0.0
21873	Totally a fraud app they just cheat		1	0.639	0.361	0.0
21874	will deliver d		1	0.0	1.0	0.0
21875	goods which u haven't ordered and than later on deny to return n refund as well a cheated app		1	0.274	0.625	0.101
21883	Worst ever app		1	0.672	0.328	0.0
21887	Love this collection		5	0.0	0.323	0.677
21889	Pethetic service,worst quality dresses		1	0.0	1.0	0.0
21890	Hey flyrobe, care to even inform your customers before cancelling orders? Last I heard your team would call me and take up my concern 		1	0.069	0.808	0.123
21892	 it's been 2 weeks now 		1	0.0	1.0	0.0
21894	 I haven't heard from you guys! If u cannot serve customers well, do not enter into this business 		1	0.123	0.877	0.0
21896	 shame on u guys!		1	0.629	0.371	0.0
21900	NYC app		5	0.0	1.0	0.0
21901	Pathetic		1	1.0	0.0	0.0
21903	Love this app		5	0.0	0.323	0.677
21907	 Keep your standard		5	0.0	1.0	0.0
21912	 👍		5	0.0	0.0	0.0
21913	Flyrobe should extend their service to other cities also		2	0.0	0.825	0.175
21916	it should not be limited to handful of cities		2	0.0	0.828	0.172
21917	 I am in Kanpur but flyrobe isn't available here		2	0.0	1.0	0.0
21920	Very nice and affordable concept		5	0.0	0.564	0.436
21928	Seem like fake , not good than other sites		1	0.423	0.384	0.192
21929	Useless site no options and the rental prices are very high		1	0.357	0.643	0.0
21939	They wnt deliver the product on time		1	0.0	1.0	0.0
21941	 And they wnt even care about that		1	0.0	0.652	0.348
21945	 Will never ever rely on them for their hideously bad service		1	0.259	0.741	0.0
21947	It Goob		3	0.0	1.0	0.0
21948	Pros: Saves money, free alterations, nice wedding collection, Cons: Need to book atleast 3 days in advance, Shipping only in Metro, tier 1 and some tier 2 - not available across India, Stores available in select cities		5	0.0	0.836	0.164
